1.75	5.55836e-41
1.80	3.53728e-41
1.85	2.43412e-41
1.90	1.76775e-41
1.95	1.33650e-41
2.00	1.04284e-41
2.10	6.82611e-42
2.20	4.80527e-42
2.25	4.11796e-42
2.30	3.57079e-42
2.40	2.76700e-42
2.50	2.21611e-42
2.75	1.41829e-42
2.825	1.26979e-42
3.00	1.01245e-42
3.10	9.04479e-43
3.20	8.16211e-43
3.30	7.43061e-43
3.40	6.81714e-43
3.50	6.29709e-43
3.60	5.85179e-43
3.70	5.46731e-43
3.80	5.13259e-43
3.90	4.83913e-43
4.00	4.58014e-43
4.25	4.05032e-43
4.50	3.64409e-43
4.75	3.32405e-43
5.00	3.06778e-43
5.50	2.69423e-43
6.00	2.44334e-43
6.50	2.27120e-43
7.00	2.15244e-43
7.50	2.07135e-43
8.00	2.01766e-43
8.50	1.98441e-43
9.00	1.96675e-43
9.50	1.96120e-43
10.00	1.96520e-43
10.50	1.97686e-43
11.00	1.99474e-43
11.50	2.01774e-43
12.00	2.04498e-43
12.50	2.07579e-43
13.00	2.10961e-43
13.50	2.14601e-43
14.00	2.18463e-43
14.50	2.22516e-43
15.00	2.26737e-43
15.50	2.31104e-43
16.00	2.35601e-43
16.50	2.40212e-43
17.00	2.44925e-43
17.50	2.49729e-43
18.00	2.54615e-43
18.50	2.59575e-43
19.00	2.64601e-43
19.50	2.69688e-43
20.00	2.74830e-43
20.50	2.80022e-43
21.00	2.85260e-43
21.50	2.90540e-43
22.00	2.95858e-43
22.50	3.01213e-43
23.00	3.06600e-43
23.50	3.12018e-43
24.00	3.17465e-43
24.50	3.22937e-43
25.00	3.28435e-43
