4.22826701577  9.52734654956e-40
4.31949091073  6.26222938811e-40
4.41268294038  4.11610060632e-40
4.6248438483  2.41644864645e-40
4.74483664331  1.66710370551e-40
4.88876867421  1.32993916524e-40
5.01560906853  1.09577055515e-40
5.14574037039  9.02833107637e-41
5.25675854338  7.31957695787e-41
5.48603214025  5.47416340443e-41
5.72530550824  4.22832366989e-41
6.05203010892  3.16227766017e-41
6.31598948617  2.56376671391e-41
6.50758158137  2.28988189899e-41
6.67642250408  2.04525594425e-41
7.11793946117  1.65815898374e-41
7.55632686081  1.32280347491e-41
8.19478079067  1.07244204414e-41
8.81162247658  9.27448321626e-42
9.63808053095  8.28369879526e-42
10.6779360348  7.39875895298e-42
12.0337284336  7.04905405816e-42
13.1063222929  7.39875895298e-42
14.9608349038  7.76581277326e-42
17.0777565221  8.6946546472e-42
19.1641551088  9.57874057443e-42
21.5054501192  1.1439609901e-41
25.5099619392  1.38842800357e-41
27.9025875387  1.60548952601e-41
29.4948976362  1.68513816272e-41
