#Generated by GetData Graph Digitizer 2.26.0.20 on November 12 
#2017, 00:58
#from file 'D:\UserWindows\igarciai\Desktop\Captura3.JPG'
#Line #1
 1.00000000000000e-011    4.90972209636822e-011
 1.19981908276209e-006    4.89137426546166e-011
 1.43956583136006e-006    4.89137426546166e-011
 1.72721855535806e-006    4.89137426546166e-011
 2.07234978281937e-006    4.89137426546166e-011
 2.48977761776058e-006    4.89137426546166e-011
 2.98728269762308e-006    4.89137426546166e-011
 3.58419878621317e-006    4.90972209636822e-011
 4.30039010011128e-006    4.94662448770339e-011
 5.15969010543467e-006    4.96517956542449e-011
 6.19069464963924e-006    4.98380424432718e-011
 7.42771357619032e-006    5.02126345096906e-011
 8.91191249000417e-006    5.09702863168890e-011
 1.06926826694128e-005    5.27170645645090e-011
 1.28464809390920e-005    5.70292369766218e-011
 1.73417330105121e-005    7.92842627041738e-011
 1.88686883024368e-005    1.03040540966055e-010
 2.01756896406018e-005    1.33915013149492e-010
 2.16891234743333e-005    2.27037481715878e-010
 2.20996945471600e-005    2.95065680598720e-010
 2.26390122919535e-005    3.83477455833220e-010
 2.29750541951151e-005    5.63922615957197e-010
 2.40778230972348e-005    1.42182297766612e-009
 2.41747738484680e-005    1.84784979742229e-009
 2.39171017687834e-005    2.40152883127440e-009
 2.38850864722159e-005    3.12110905090203e-009
 2.39491599782879e-005    4.05630012880304e-009
 2.40134053662656e-005    5.27170645645090e-009
 2.41100967357688e-005    6.87698970166385e-009
 2.42071774386794e-005    8.93757115105424e-009
 2.41747738484680e-005    8.41789011022020e-010
 2.40134053662656e-005    1.09401780525636e-009
 2.43698480562826e-005    6.47712254474123e-010
 2.53012140764273e-005    5.09702863168891e-010
 2.65511764949289e-005    2.95065680598720e-010
 2.86577825427873e-005    2.27037481715878e-010
 3.08901247775990e-005    2.95065680598720e-010
 3.17713791605492e-005    3.83477455833220e-010
 3.21998169738937e-005    4.60696204357025e-010
 3.30741029929332e-005    6.47712254474123e-010
 3.37905928543877e-005    1.42182297766612e-009
 3.37453609587391e-005    1.84784979742229e-009
 3.37905928543877e-005    2.40152883127440e-009
 3.37905928543877e-005    3.12110905090203e-009
 3.37905928543877e-005    4.05630012880304e-009
 3.37905928543877e-005    5.27170645645090e-009
 3.37905928543877e-005    6.87698970166385e-009
 3.37453609587391e-005    8.93757115105424e-009
 3.37001896102491e-005    8.41789011022020e-010
 3.40176633843048e-005    1.09401780525636e-009
 3.52232602873679e-005    6.47712254474123e-010
 3.72616739944470e-005    3.83477455833220e-010
 4.00031546208111e-005    7.38401691574860e-010
 4.11995411576613e-005    1.09401780525636e-009
 4.12547645511432e-005    1.42182297766612e-009
 4.10893160369088e-005    1.84784979742229e-009
 4.12547645511432e-005    2.40152883127440e-009
 4.13100619654298e-005    3.12110905090203e-009
 4.12547645511432e-005    4.05630012880304e-009
 4.11443916859002e-005    5.27170645645090e-009
 4.10343141118682e-005    6.87698970166385e-009
 4.09793858120921e-005    8.93757115105424e-009
