0.0999	5.0137993297e-51
0.1	5.0137993297e-44
0.2	4.0137993297e-44
0.3	3.0137993297e-44
0.4	2.10137993297e-44
0.503732140269  1.60137993297e-44
0.57061761952  1.79445505114e-44
0.656536511561  1.69517087914e-44
0.755392361306  1.79445505114e-44
0.803980188087  1.42907881035e-44
0.882784062456  1.27531649682e-44
0.925036889843  1.07512924185e-44
1  8.56217834458e-45
1  8.56217834458e-45
1.0810379683  7.21816767456e-45
1.13277985243  6.08512722828e-45
1.36572666926  4.08541289223e-45
1.47640238379  3.85937388613e-45
1.59604703337  3.25356547222e-45
1.83636662403  3.25356547222e-45
2.04803190251  2.9034967772e-45
2.11287155539  2.9034967772e-45
2.3564076447  2.9034967772e-45
2.58737608739  2.9034967772e-45
2.88560503191  3.07355118112e-45
3.11944860102  3.25356547222e-45
3.11944860102  3.25356547222e-45
3.76093743072  3.25356547222e-45
4.26031414779  3.85937388613e-45
4.67789814531  4.08541289223e-45
5.21708710716  4.32469073805e-45
5.81842465104  4.32469073805e-45
6.09691279203  4.32469073805e-45
6.09691279203  4.32469073805e-45
6.5909942176  3.25356547222e-45
6.5909942176  3.25356547222e-45
7.12511499809  2.74285119668e-45
7.12511499809  2.74285119668e-45
7.58341173373  2.06351077788e-45
7.58341173373  2.06351077788e-45
8.07118671611  1.55242717343e-45
8.07118671611  1.55242717343e-45
8.3267164002  1.38539314281e-45
8.3267164002  1.38539314281e-45
8.72525928936  1.10330764939e-45
8.72525928936  1.10330764939e-45
8.86230171298  6.61035402286e-46
9.00149657989  5.57272247843e-46
9.00149657989  5.57272247843e-46
9.14287769724  3.9605254556e-46
9.14287769724  2.81473946445e-46
9.28647940315  2.11759399447e-46
9.28647940315  2.11759399447e-46
9.28647940315  1.78519389618e-46
9.28647940315  1.78519389618e-46
9.58048463827  1.34304290726e-46
9.58048463827  1.34304290726e-46
9.7309595744  9.54498567396e-47
9.88379793026  7.60149258858e-47
9.88379793026  7.60149258858e-47
9.88379793026  6.05372198011e-47
9.88379793026  6.05372198011e-47
9.88379793026  4.82109919669e-47
9.88379793026  4.82109919669e-47
9.88379793026  3.42634792355e-47
10.0390368267  2.88851187492e-47
10.0390368267  2.88851187492e-47
10.1967139675  2.30037030534e-47
10.1967139675  2.30037030534e-47
10.1967139675  1.83198261625e-47
10.1967139675  1.83198261625e-47
10.3568676487  1.22995052001e-47
10.1967139675  8.25760172757e-48
10.1967139675  7.36912172449e-48
10.1967139675  7.36912172449e-48
10.6847608336  3.72208697213e-48
10.8525799748  2.49892262421e-48
11.3720186551  1.99010689552e-48
11.3720186551  1.99010689552e-48
11.3720186551  1.26218668814e-48
11.3720186551  7.14385423093e-49
11.7320510068  5.07712642111e-49
11.9163193077  3.40866459454e-49
12.1034818004  2.42253278331e-49
12.6827925844  2.28849812952e-49
12.6827925844  2.28849812952e-49
13.4985664269  2.04226624619e-49
13.4985664269  2.04226624619e-49
16.2744350778  1.09194872916e-49
17.5932822318  9.2054483122e-50
17.5932822318  9.2054483122e-50
20.5602676914  7.33108980044e-50
23.6560631237  7.33108980044e-50
28.5207370419  6.5422982235e-50
33.3305622347  6.92547296419e-50
38.951531205  7.76046313949e-50
40.1847169575  9.2054483122e-50
40.1847169575  9.2054483122e-50
43.4412047765  9.74460063291e-50
43.4412047765  9.74460063291e-50
49.9822228867  1.15590288668e-49
60.2606540348  1.09194872916e-49
60.2606540348  1.72169039324e-49
68.2620547851  1.8225277821e-49
78.5403916519  1.92927109866e-49
82.2995823221  2.16187938711e-49
82.2995823221  2.16187938711e-49
88.9689732655  2.42253278331e-49
88.9689732655  2.42253278331e-49
99.2238114091  2.42253278331e-49
103.972975734  2.56441768971e-49
103.972975734  2.56441768971e-49
123.415741929  3.22006893055e-49
139.802865931  3.40866459454e-49
158.365869839  3.40866459454e-49
182.211295581  3.81964034479e-49
196.977328777  4.79621757778e-49
196.977328777  4.79621757778e-49
212.939971302  4.79621757778e-49
212.939971302  4.79621757778e-49
223.131949424  4.79621757778e-49
223.131949424  4.79621757778e-49
241.214109269  5.68926521687e-49
241.214109269  5.68926521687e-49
295.385498787  6.02247881394e-49
314.385081234  7.14385423093e-49
314.385081234  7.14385423093e-49
319.322939474  7.14385423093e-49
319.322939474  7.14385423093e-49
361.722592257  7.56226140208e-49
442.957539508  8.47402786285e-49
471.449149038  1.00518775858e-48
471.449149038  1.00518775858e-48
517.659267226  1.06406042773e-48
604.958925053  1.19235202711e-48
696.048647475  1.33611148344e-48
776.27736045  1.49720372473e-48
852.365881654  1.58489319246e-48
965.54289764  1.67771852957e-48
1093.74754111  2.10666512439e-48
1093.74754111  2.10666512439e-48
1093.74754111  2.10666512439e-48
1318.66768562  2.36066144935e-48
1447.91977935  2.64528159408e-48
1665.93559055  3.32160751653e-48
1829.22590657  3.32160751653e-48
1916.7784234  4.17085142034e-48
1916.7784234  4.17085142034e-48
2137.71221377  4.17085142034e-48
2421.55732606  4.94745693365e-48
2700.67348895  5.23722368882e-48
2874.38434756  5.8686650862e-48
2874.38434756  5.8686650862e-48
3465.47773843  6.21238592341e-48
3925.62336116  6.96140064601e-48
4310.40191012  7.80072254876e-48
4659.70812348  8.7412397845e-48
4659.70812348  8.7412397845e-48
5886.83084387  9.79515326849e-48
6565.36511561  1.22995052001e-47
6879.60418127  1.22995052001e-47
6879.60418127  1.22995052001e-47
7553.92361306  1.37824315008e-47
8691.33109084  1.45896523636e-47
9693.12070712  1.83198261625e-47
10157.0640127  1.83198261625e-47
10157.0640127  1.83198261625e-47
10157.0640127  9.9e-51
