0.25	1.29802e-37
0.28	6.20824e-38
0.30	3.61904e-38
0.33	2.48045e-38
0.37	1.82692e-38
0.40	1.47221e-38
0.44	1.22983e-38
0.49	1.08432e-38
0.54	9.91046e-39
0.59	9.38980e-39
0.65	9.05798e-39
0.71	8.89649e-39
0.78	8.89649e-39
0.86	4.57253e-39
0.95	1.73094e-39
1.04	7.84389e-40
1.15	4.17921e-40
1.26	2.52548e-40
1.39	1.70008e-40
1.53	1.20790e-40
1.68	2.61799e-41
1.85	6.55249e-42
2.04	2.52548e-42
2.24	1.22983e-42
2.46	6.91582e-43
2.71	4.41094e-43
2.98	3.02321e-43
3.28	2.22667e-43
3.61	1.70008e-43
3.97	1.36999e-43
4.36	1.12404e-43
4.80	9.56024e-44
5.28	8.27883e-44
5.81	7.43180e-44
6.39	6.79253e-44
7.03	6.32093e-44
7.73	5.98885e-44
8.50	5.77722e-44
9.35	5.77722e-44
10.29	5.77722e-44
11.31	5.88208e-44
12.45	6.09756e-44
13.69	6.32093e-44
15.06	6.67143e-44
16.57	7.04136e-44
18.22	7.56670e-44
