0.25	1.29802e-36
0.28	6.20824e-37
0.30	3.61904e-37
0.33	2.48045e-37
0.37	1.82692e-37
0.40	1.47221e-37
0.44	1.22983e-37
0.49	1.08432e-37
0.54	9.91046e-38
0.59	9.38980e-38
0.65	9.05798e-38
0.71	8.89649e-38
0.78	8.89649e-38
0.86	4.57253e-38
0.95	1.73094e-38
1.04	7.84389e-39
1.15	4.17921e-39
1.26	2.52548e-39
1.39	1.70008e-39
1.53	1.20790e-39
1.68	2.61799e-40
1.85	6.55249e-41
2.04	2.52548e-41
2.24	1.22983e-41
2.46	6.91582e-42
2.71	4.41094e-42
2.98	3.02321e-42
3.28	2.22667e-42
3.61	1.70008e-42
3.97	1.36999e-42
4.36	1.12404e-42
4.80	9.56024e-43
5.28	8.27883e-43
5.81	7.43180e-43
6.39	6.79253e-43
7.03	6.32093e-43
7.73	5.98885e-43
8.50	5.77722e-43
9.35	5.77722e-43
10.29	5.77722e-43
11.31	5.88208e-43
12.45	6.09756e-43
13.69	6.32093e-43
15.06	6.67143e-43
16.57	7.04136e-43
18.22	7.56670e-43
