# CAPP_PACE, near quantum-limited search with JPA 
# arXiv:2207.13597
9.390520568e-6	3.48604E-12
9.390520568e-6	1.07768E-14
9.391685475e-6	9.28075E-15
9.393316345e-6	9.40945E-15
9.395063706e-6	9.4112E-15
9.397044048e-6	9.41318E-15
9.399140881e-6	9.41528E-15
9.400771751e-6	9.54584E-15
9.402868584e-6	9.41901E-15
9.404732435e-6	9.54986E-15
9.407411722e-6	9.55258E-15
9.410091008e-6	9.29894E-15
9.412420823e-6	9.55767E-15
9.414983618e-6	9.69116E-15
9.416497998e-6	9.43267E-15
9.418711321e-6	9.43488E-15
9.420458682e-6	9.56583E-15
9.424186385e-6	9.31287E-15
9.426982162e-6	9.57245E-15
9.428729523e-6	9.31736E-15
9.431059337e-6	9.19379E-15
9.432340735e-6	9.19504E-15
9.433738624e-6	9.32231E-15
9.435020022e-6	9.32357E-15
9.43793229e-6	9.32645E-15
9.439912632e-6	9.32841E-15
9.441776483e-6	9.20424E-15
9.44445577e-6	9.20685E-15
9.445504186e-6	9.33393E-15
9.446902075e-6	9.46312E-15
9.449231889e-6	9.33762E-15
9.450513287e-6	9.33888E-15
9.45261012e-6	9.34096E-15
9.454008009e-6	9.47024E-15
9.455172916e-6	8.97E-15
9.456221332e-6	9.09382E-15
9.458085184e-6	8.97276E-15
9.460182017e-6	9.09763E-15
9.461812887e-6	9.09919E-15
9.462977794e-6	9.10031E-15
9.46390972e-6	9.10121E-15
9.46565708e-6	9.10289E-15
9.467404441e-6	9.10457E-15
9.468336367e-6	9.10547E-15
9.470200218e-6	8.98426E-15
9.470899163e-6	9.10793E-15
9.471947579e-6	9.10894E-15
9.473811431e-6	9.11073E-15
9.474859847e-6	9.11174E-15
9.476024754e-6	9.11286E-15
9.477189661e-6	9.11398E-15
9.478937022e-6	9.11566E-15
9.479752457e-6	9.11645E-15
9.480917364e-6	9.11757E-15
9.482198762e-6	9.1188E-15
9.483363669e-6	9.24478E-15
9.484994539e-6	9.24637E-15
9.486858391e-6	9.24818E-15
9.487557335e-6	9.12395E-15
9.490120131e-6	9.12642E-15
9.490702585e-6	9.25193E-15
9.49151802e-6	9.25273E-15
9.494663269e-6	9.25579E-15
9.496993083e-6	9.13303E-15
9.497459046e-6	9.13347E-15
9.498157991e-6	9.13415E-15
9.500371314e-6	9.38815E-15
9.501652712e-6	9.38942E-15
9.502235166e-6	9.38999E-15
9.503050601e-6	9.3908E-15
9.503749545e-6	9.26465E-15
9.504215508e-6	9.2651E-15
9.505496906e-6	9.39322E-15
9.50619585e-6	9.39391E-15
9.507011285e-6	9.39471E-15
9.507244266e-6	9.39494E-15
9.50945759e-6	9.27021E-15
9.510738988e-6	9.3984E-15
9.511670914e-6	9.27237E-15
9.511903895e-6	9.79092E-15
9.512952312e-6	1.01997E-14
9.512952312e-6	3.53149E-12
