 2.40507880507104e-020    1
 2.40507880507104e-020    2.18224930561655e-011
 2.40507880507104e-005    2.18224930561655e-011
 2.52480645427838e-005    2.18224930561655e-011
 2.65216709497765e-005    2.18224930561655e-011
 2.78419508961849e-005    2.18224930561655e-011
 2.92279559298320e-005    2.18224930561655e-011
 3.07023228807108e-005    2.18224930561655e-011
 3.22307205930691e-005    2.18224930561655e-011
 3.38352037396214e-005    2.18224930561655e-011
 3.55419774288150e-005    2.18224930561655e-011
 3.73112988318227e-005    2.18224930561655e-011
 3.91686991334625e-005    2.18224930561655e-011
 4.11445141938769e-005    2.18224930561655e-011
 4.31927364607832e-005    2.18224930561655e-011
 4.53429216390725e-005    2.18224930561655e-011
 4.76301874773483e-005    2.18224930561655e-011
 5.00012741818437e-005    2.18224930561655e-011
 5.24903963688344e-005    2.18224930561655e-011
 5.51382074518445e-005    2.18224930561655e-011
 5.78825944406890e-005    2.22464598389180e-011
 6.07640580117758e-005    2.22464598389180e-011
 6.38292234016827e-005    2.22464598389180e-011
 6.70061872223622e-005    2.26786634364293e-011
 7.03418339635687e-005    2.26786634364293e-011
 7.75678624889367e-005    2.31192638733053e-011
 8.14286378460797e-005    2.35684242831057e-011
 8.54815750841879e-005    2.40263109687441e-011
 8.97928739507631e-005    2.44930934640627e-011
 9.42621232490224e-005    2.49689445966024e-011
 9.89530373398694e-005    2.59485609371845e-011
 1.03942952972020e-004    2.69666109476810e-011
 1.09114766447449e-004    2.85690637024655e-011
 1.14615295793625e-004    3.08547613225404e-011
 1.20317173678013e-004    3.33233285551733e-011
 1.26301709516392e-004    3.66885970507399e-011
 1.32664444329582e-004    4.27940581631543e-011
 1.39346614283814e-004    5.08853055028145e-011
 1.46269570360068e-004    6.41019052337158e-011
 1.53624866270902e-004    9.23943279864603e-011
 1.56351251978176e-004    1.10807267446503e-010
 1.64555861958683e-004    1.00643449906633e-010
 1.73185534225831e-004    9.87254153082750e-011
 1.82257675417491e-004    1.10807267446503e-010
 1.89633088729783e-004    1.34317841716915e-010
 1.95975577960323e-004    1.07769949347747e-010
 2.05737980835095e-004    9.97864321795300e-011
 2.16105915985999e-004    1.11998129797918e-010
 2.26965814821209e-004    1.74345735006889e-010
 2.29975845313426e-004    2.09090481072568e-010
 2.35274070420465e-004    1.79259381710654e-010
 2.44822001188669e-004    1.65979980911892e-010
 2.53294863554000e-004    1.86292334939694e-010
 2.56171663334540e-004    2.17293809456209e-010
 2.60585334227238e-004    1.93601214765434e-010
 2.65072953426423e-004    1.75843106766579e-010
 2.72708897666700e-004    1.72491938230782e-010
 2.78958519968250e-004    1.97362493733416e-010
 2.80533747613728e-004    2.21515387489025e-010
 2.86942266070619e-004    3.01375979647240e-010
 2.91893019730549e-004    2.53454333713064e-010
 2.96919798092176e-004    2.30206187071485e-010
 3.05458658033639e-004    2.53454333713064e-010
 3.08927908803533e-004    2.95632440881291e-010
 3.14257991388115e-004    2.48624072214512e-010
 3.19664867468345e-004    2.34678626414288e-010
 3.25146769289530e-004    2.53454333713064e-010
 3.28842228720790e-004    2.89998360863829e-010
 3.34462995736428e-004    3.58358366881030e-010
 3.38301793752220e-004    3.13199980985348e-010
 3.44127791708948e-004    2.84471653560771e-010
 3.50031974103158e-004    3.01375979647240e-010
 3.54004667205563e-004    3.58358366881030e-010
 3.60112480898540e-004    3.01375979647240e-010
 3.68382595851255e-004    3.07231103723168e-010
 3.72572399097597e-004    3.44829535250221e-010
 3.74655505549690e-004    4.42832568884554e-010
 3.78967601219026e-004    3.58358366881030e-010
 3.83308106293223e-004    3.31811447339134e-010
 3.89884503280795e-004    3.51528873785090e-010
 3.94309503256545e-004    4.17993873528356e-010
 4.05700442790520e-004    3.38257870827357e-010
 4.10295211292263e-004    4.26114646774291e-010
 4.22131258396429e-004    3.79653306512959e-010
 4.29353368135439e-004    4.51435907606890e-010
 4.39248362495440e-004    3.79653306512959e-010
 4.46756256834897e-004    4.69147268618016e-010
 4.59636848688055e-004    4.34393190174977e-010
 5.00482658270635e-004    4.78261848588380e-010
 5.54316834427985e-004    5.36790738236072e-010
 6.99534953873405e-004    7.44502731146898e-010
 8.72841643649156e-004    9.93606639008995e-010
 1.06458405874533e-003    1.45997494866088e-009
 1.36655196024665e-003    2.06425445808963e-009
 1.59282989112179e-003    2.60040973210660e-009
 1.98746216728535e-003    3.40434390781375e-009
 2.45176582816266e-003    4.90690668944129e-009
 3.05905899743572e-003    7.21005734134987e-009
 3.79528475151826e-003    9.80942280892223e-009
 4.49965293821168e-003    1.28420719113639e-008
 4.98353769992077e-003    1.52701748922122e-008
1.00E+00	1.00E-04
1.00E+00	1
